panchayat_id,lgd_code,panchayat_name,block_name,district_name,panchayat_latitude,panchayat_longitude,elevation_m,date,forecast_issue_date,block_forecast_rainfall_mm,station_id,station_latitude,station_longitude,station_distance_km,actual_rainfall_mm
2307,183878,Angulgaon,Yeola,Nashik,20.0811,74.4522,542,2026-05-09,2026-05-09,15.0,Yeola AWS,20.0416,74.4891,5.84,18.2
2308,183879,Ankai,Yeola,Nashik,20.1836,74.4547,605,2026-05-09,2026-05-09,15.0,Yeola AWS,20.0416,74.4891,16.19,18.2
2309,183880,Ankute,Yeola,Nashik,20.1211,74.5122,530,2026-05-09,2026-05-09,15.0,Yeola AWS,20.0416,74.4891,9.16,18.2
2310,183881,Babhulgaon Kh,Yeola,Nashik,20.0511,74.4111,545,2026-05-09,2026-05-09,15.0,Yeola AWS,20.0416,74.4891,8.22,18.2
2311,183882,Balapur,Yeola,Nashik,20.1311,74.5511,528,2026-05-09,2026-05-09,15.0,Yeola AWS,20.0416,74.4891,11.87,18.2
2312,183883,Balhegaon,Yeola,Nashik,20.1378,74.8993,490,2026-05-09,2026-05-09,15.0,Yeola AWS,20.0416,74.4891,44.15,18.2
2313,183884,Bharam,Yeola,Nashik,20.0577,74.6773,495,2026-05-09,2026-05-09,15.0,Yeola AWS,20.0416,74.4891,19.74,18.2
2314,183885,Bhatgaon,Yeola,Nashik,20.1211,74.5511,530,2026-05-09,2026-05-09,15.0,Yeola AWS,20.0416,74.4891,10.96,18.2
2315,183886,Bhulegaon,Yeola,Nashik,20.1511,74.6111,520,2026-05-09,2026-05-09,15.0,Yeola AWS,20.0416,74.4891,17.62,18.2
2316,183887,Bokte,Yeola,Nashik,20.0111,74.4211,548,2026-05-09,2026-05-09,15.0,Yeola AWS,20.0416,74.4891,7.87,18.2
2317,183888,Chandgaon,Yeola,Nashik,19.956,74.7037,505,2026-05-09,2026-05-09,15.0,Yeola AWS,20.0416,74.4891,24.36,18.2
2318,183890,Chinchodi Bk.,Yeola,Nashik,20.1011,74.4511,535,2026-05-09,2026-05-09,15.0,Yeola AWS,20.0416,74.4891,7.72,18.2
2319,183889,Chinchodi Ku,Yeola,Nashik,20.0911,74.4511,535,2026-05-09,2026-05-09,15.0,Yeola AWS,20.0416,74.4891,6.79,18.2
2320,183891,Deolane,Yeola,Nashik,20.1511,74.4522,530,2026-05-09,2026-05-09,15.0,Yeola AWS,20.0416,74.4891,12.77,18.2
2321,183892,Deothan,Yeola,Nashik,20.1211,74.4911,535,2026-05-09,2026-05-09,15.0,Yeola AWS,20.0416,74.4891,8.84,18.2
2322,183893,Deshmane Bk,Yeola,Nashik,20.0578,74.3041,560,2026-05-09,2026-05-09,15.0,Yeola AWS,20.0416,74.4891,19.41,18.2
2323,259714,Devargaon,Yeola,Nashik,20.1111,74.4111,540,2026-05-09,2026-05-09,15.0,Yeola AWS,20.0416,74.4891,11.23,18.2
2324,183894,Dhamangaon,Yeola,Nashik,20.1811,74.5822,525,2026-05-09,2026-05-09,15.0,Yeola AWS,20.0416,74.4891,18.31,18.2
2325,183895,Dhamode,Yeola,Nashik,20.0311,74.4811,545,2026-05-09,2026-05-09,15.0,Yeola AWS,20.0416,74.4891,1.44,18.2
2326,183896,Dhulgaon,Yeola,Nashik,20.1211,74.6111,515,2026-04-09,2026-04-09,10.0,Yeola AWS,20.0416,74.4891,15.51,12.4
2327,183897,Dongargaon,Yeola,Nashik,20.1111,74.5522,528,2026-04-09,2026-04-09,10.0,Yeola AWS,20.0416,74.4891,10.16,12.4
2328,183898,Dugalgaon,Yeola,Nashik,20.1411,74.6211,510,2026-04-09,2026-04-09,10.0,Yeola AWS,20.0416,74.4891,17.68,12.4
2329,183899,Erandgaon Bk.,Yeola,Nashik,20.1211,74.4211,542,2026-04-09,2026-04-09,10.0,Yeola AWS,20.0416,74.4891,11.34,12.4
2330,183900,Erandgaon Kh,Yeola,Nashik,20.1111,74.4211,545,2026-04-09,2026-04-09,10.0,Yeola AWS,20.0416,74.4891,10.5,12.4
2331,183901,Ganeshpur,Yeola,Nashik,20.1511,74.5822,520,2026-04-09,2026-04-09,10.0,Yeola AWS,20.0416,74.4891,15.58,12.4
2332,183902,Garkhede,Yeola,Nashik,20.1311,74.6522,505,2026-04-09,2026-04-09,10.0,Yeola AWS,20.0416,74.4891,19.73,12.4
2333,183903,Gavandgaon,Yeola,Nashik,20.0511,74.4111,555,2026-04-09,2026-04-09,10.0,Yeola AWS,20.0416,74.4891,8.22,12.4
2334,183904,Gujarkhede,Yeola,Nashik,20.1111,74.6522,510,2026-04-09,2026-04-09,10.0,Yeola AWS,20.0416,74.4891,18.7,12.4
2335,183905,Jalgaon Neur,Yeola,Nashik,20.1811,74.6111,518,2026-04-09,2026-04-09,10.0,Yeola AWS,20.0416,74.4891,20.07,12.4
2336,183906,Jaualke,Yeola,Nashik,20.0811,74.5522,530,2026-04-09,2026-04-09,10.0,Yeola AWS,20.0416,74.4891,7.92,12.4
2337,183907,Kanadi,Yeola,Nashik,20.1211,74.6822,498,2026-04-09,2026-04-09,10.0,Yeola AWS,20.0416,74.4891,22.02,12.4
2338,183908,Katarni,Yeola,Nashik,20.1111,74.5522,528,2026-04-09,2026-04-09,10.0,Yeola AWS,20.0416,74.4891,10.16,12.4
2339,183909,Khairgavhan,Yeola,Nashik,20.1511,74.4522,535,2026-04-09,2026-04-09,10.0,Yeola AWS,20.0416,74.4891,12.77,12.4
2340,183910,Khamgaon,Yeola,Nashik,20.1311,74.4111,545,2026-04-09,2026-04-09,10.0,Yeola AWS,20.0416,74.4891,12.86,12.4
2341,183911,Kharwandi,Yeola,Nashik,20.1211,74.4111,542,2026-04-09,2026-04-09,10.0,Yeola AWS,20.0416,74.4891,12.02,12.4
2342,183912,Khirdisathe,Yeola,Nashik,20.1111,74.4522,535,2026-04-09,2026-04-09,10.0,Yeola AWS,20.0416,74.4891,8.64,12.4
2343,183913,Kolam Bk,Yeola,Nashik,20.1011,74.5522,532,2026-04-09,2026-04-09,10.0,Yeola AWS,20.0416,74.4891,9.34,12.4
2344,183914,Kolgaon,Yeola,Nashik,20.1411,74.4211,545,2026-04-09,2026-04-09,10.0,Yeola AWS,20.0416,74.4891,13.15,12.4
2345,183915,Kotamgaon Bk,Yeola,Nashik,20.1311,74.4211,542,2026-04-09,2026-04-09,10.0,Yeola AWS,20.0416,74.4891,12.23,12.4
2346,183916,Kotomgaon Kh,Yeola,Nashik,20.1211,74.4211,540,2026-04-09,2026-04-09,10.0,Yeola AWS,20.0416,74.4891,11.34,12.4
2347,183917,Kusmadi,Yeola,Nashik,20.1423,74.5049,535,2026-04-09,2026-04-09,10.0,Yeola AWS,20.0416,74.4891,11.32,12.4
2348,183918,Kusur,Yeola,Nashik,20.1515,74.4809,532,2026-04-09,2026-04-09,10.0,Yeola AWS,20.0416,74.4891,12.25,12.4
2349,300409,Lauki Shiras,Yeola,Nashik,20.0511,74.4111,545,2026-04-09,2026-04-09,10.0,Yeola AWS,20.0416,74.4891,8.22,12.4
2350,183919,Mahalkheda (Patoda),Yeola,Nashik,20.1111,74.3643,558,2026-04-09,2026-04-09,10.0,Yeola AWS,20.0416,74.4891,15.15,12.4
2351,183920,Mamdapur,Yeola,Nashik,20.1369,74.6557,505,2026-03-09,2026-03-09,5.0,Yeola AWS,20.0416,74.4891,20.37,4.8
2352,183921,Manori Bk.,Yeola,Nashik,20.1811,74.6111,518,2026-03-09,2026-03-09,5.0,Yeola AWS,20.0416,74.4891,20.07,4.8
2353,183922,Matulthan,Yeola,Nashik,20.1211,74.6822,498,2026-03-09,2026-03-09,5.0,Yeola AWS,20.0416,74.4891,22.02,4.8
2354,183923,Mukhed,Yeola,Nashik,20.0091,74.3224,562,2026-03-09,2026-03-09,5.0,Yeola AWS,20.0416,74.4891,17.79,4.8
2355,183924,Murmi,Yeola,Nashik,20.1111,74.5522,528,2026-03-09,2026-03-09,5.0,Yeola AWS,20.0416,74.4891,10.16,4.8
2356,183925,Nagarsul,Yeola,Nashik,20.1004,74.5496,528,2026-03-09,2026-03-09,5.0,Yeola AWS,20.0416,74.4891,9.09,4.8
2357,183926,Nagde,Yeola,Nashik,20.1511,74.6822,498,2026-03-09,2026-03-09,5.0,Yeola AWS,20.0416,74.4891,23.56,4.8
2358,183929,Naigavhan,Yeola,Nashik,20.1111,74.6522,505,2026-03-09,2026-03-09,5.0,Yeola AWS,20.0416,74.4891,18.7,4.8
2359,183927,Nandesar,Yeola,Nashik,20.1211,74.6822,498,2026-03-09,2026-03-09,5.0,Yeola AWS,20.0416,74.4891,22.02,4.8
2360,183928,Nandur,Yeola,Nashik,20.1111,74.4211,542,2026-03-09,2026-03-09,5.0,Yeola AWS,20.0416,74.4891,10.5,4.8
2361,183930,Nevurgaon,Yeola,Nashik,20.1811,74.6522,508,2026-03-09,2026-03-09,5.0,Yeola AWS,20.0416,74.4891,23.04,4.8
2362,183931,Nilkhede,Yeola,Nashik,20.1211,74.6822,498,2026-03-09,2026-03-09,5.0,Yeola AWS,20.0416,74.4891,22.02,4.8
2363,183932,Nimgaon Madh,Yeola,Nashik,19.9905,74.4238,560,2026-03-09,2026-03-09,5.0,Yeola AWS,20.0416,74.4891,8.88,4.8
2364,183933,Panhalsathe,Yeola,Nashik,20.1511,74.4522,530,2026-03-09,2026-03-09,5.0,Yeola AWS,20.0416,74.4891,12.77,4.8
2365,183934,Panzarwadi,Yeola,Nashik,20.1211,74.4111,542,2026-03-09,2026-03-09,5.0,Yeola AWS,20.0416,74.4891,12.02,4.8
2366,183935,Paregaon,Yeola,Nashik,20.1111,74.4211,542,2026-03-09,2026-03-09,5.0,Yeola AWS,20.0416,74.4891,10.5,4.8
2367,183936,Patoda,Yeola,Nashik,20.1187,74.3643,558,2026-03-09,2026-03-09,5.0,Yeola AWS,20.0416,74.4891,15.6,4.8
2368,183937,Pimpalgaon Jalal,Yeola,Nashik,20.1811,74.6111,515,2026-03-09,2026-03-09,5.0,Yeola AWS,20.0416,74.4891,20.07,4.8
2369,183938,Pimpalgaon Lep,Yeola,Nashik,20.1211,74.6822,498,2026-03-09,2026-03-09,5.0,Yeola AWS,20.0416,74.4891,22.02,4.8
2370,183939,Pimpalkhute Bk.,Yeola,Nashik,20.1511,74.4522,535,2026-03-09,2026-03-09,5.0,Yeola AWS,20.0416,74.4891,12.77,4.8
2371,183940,Pimpri,Yeola,Nashik,20.1011,74.4011,548,2026-03-09,2026-03-09,5.0,Yeola AWS,20.0416,74.4891,11.32,4.8
2372,183941,Purangaon,Yeola,Nashik,20.1211,74.4111,542,2026-03-09,2026-03-09,5.0,Yeola AWS,20.0416,74.4891,12.02,4.8
2373,183942,Rahadi,Yeola,Nashik,20.0964,74.7212,485,2026-03-09,2026-03-09,5.0,Yeola AWS,20.0416,74.4891,25.0,4.8
2374,183943,Rajapur,Yeola,Nashik,20.1211,74.5522,528,2026-03-09,2026-03-09,5.0,Yeola AWS,20.0416,74.4891,11.03,4.8
2375,183944,Rendale,Yeola,Nashik,20.1111,74.5522,530,2026-03-09,2026-03-09,5.0,Yeola AWS,20.0416,74.4891,10.16,4.8
2376,183945,Satali,Yeola,Nashik,20.1511,74.4522,535,2026-02-09,2026-02-09,2.0,Yeola AWS,20.0416,74.4891,12.77,1.5
2377,183946,Satare,Yeola,Nashik,20.1211,74.4111,542,2026-02-09,2026-02-09,2.0,Yeola AWS,20.0416,74.4891,12.02,1.5
2378,183947,Satyagaon,Yeola,Nashik,20.1111,74.6522,505,2026-02-09,2026-02-09,2.0,Yeola AWS,20.0416,74.4891,18.7,1.5
2379,183948,Savargaon,Yeola,Nashik,20.1111,74.4522,540,2026-02-09,2026-02-09,2.0,Yeola AWS,20.0416,74.4891,8.64,1.5
2380,183949,Saygaon,Yeola,Nashik,20.1211,74.6211,512,2026-02-09,2026-02-09,2.0,Yeola AWS,20.0416,74.4891,16.38,1.5
2381,183950,Shirasgaon (Lauki),Yeola,Nashik,20.1511,74.4522,535,2026-02-09,2026-02-09,2.0,Yeola AWS,20.0416,74.4891,12.77,1.5
2382,183951,Somthandesh,Yeola,Nashik,20.1111,74.6522,505,2026-02-09,2026-02-09,2.0,Yeola AWS,20.0416,74.4891,18.7,1.5
2383,183952,Suregaon Rasta,Yeola,Nashik,20.0511,74.4111,552,2026-02-09,2026-02-09,2.0,Yeola AWS,20.0416,74.4891,8.22,1.5
2384,183953,Talwade,Yeola,Nashik,20.1211,74.5522,528,2026-02-09,2026-02-09,2.0,Yeola AWS,20.0416,74.4891,11.03,1.5
2385,183954,Thangaon,Yeola,Nashik,20.1111,74.6111,512,2026-02-09,2026-02-09,2.0,Yeola AWS,20.0416,74.4891,14.9,1.5
2386,183955,Undirwadi,Yeola,Nashik,20.1211,74.4111,542,2026-02-09,2026-02-09,2.0,Yeola AWS,20.0416,74.4891,12.02,1.5
2387,183956,Vaghale,Yeola,Nashik,20.1111,74.6522,508,2026-02-09,2026-02-09,2.0,Yeola AWS,20.0416,74.4891,18.7,1.5
2388,183957,Vikharni,Yeola,Nashik,20.1511,74.4522,532,2026-02-09,2026-02-09,2.0,Yeola AWS,20.0416,74.4891,12.77,1.5
